inimigo1Cima: .word 16, 16
.byte 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,41,41,41,41,41,41,41,0,0,0,0,
0,0,0,0,41,41,0,0,0,0,0,41,41,0,0,0,
0,0,0,0,41,0,0,41,41,41,0,0,41,0,0,0,
0,0,0,0,41,0,41,41,41,41,41,0,41,0,0,0,
0,0,0,0,41,0,41,41,41,41,41,0,41,0,0,0,
0,0,0,0,41,0,41,41,41,41,41,0,41,0,0,0,
0,0,0,0,41,0,41,41,41,41,41,0,41,0,0,0,
0,0,0,0,33,0,41,41,41,41,41,0,33,0,0,0,
0,0,0,0,33,0,33,33,33,33,33,0,33,0,0,0,
0,0,0,0,33,0,0,0,0,0,0,0,33,0,0,0,
0,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,
0,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,
0,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,
0,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,
0,0,0,0,33,33,33,0,0,0,33,33,33,0,0,0,


