inimigo3Cima: .word 16, 16
.byte 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,63,63,63,63,63,63,63,0,0,0,0,
0,0,0,0,63,63,0,0,0,0,0,63,63,0,0,0,
0,0,0,0,63,0,0,63,63,63,0,0,63,0,0,0,
0,0,0,0,63,0,63,63,63,63,63,0,63,0,0,0,
0,0,0,0,63,0,63,63,63,63,63,0,63,0,0,0,
0,0,0,0,63,0,63,63,63,63,63,0,63,0,0,0,
0,0,0,0,63,0,63,63,63,63,63,0,63,0,0,0,
0,0,0,0,45,0,63,63,63,63,63,0,45,0,0,0,
0,0,0,0,45,0,45,45,45,45,45,0,45,0,0,0,
0,0,0,0,45,0,0,0,0,0,0,0,45,0,0,0,
0,0,0,0,45,45,45,0,0,0,45,45,45,0,0,0,
0,0,0,0,45,45,45,0,0,0,45,45,45,0,0,0,
0,0,0,0,45,45,45,0,0,0,45,45,45,0,0,0,
0,0,0,0,45,45,45,0,0,0,45,45,45,0,0,0,
0,0,0,0,45,45,45,0,0,0,45,45,45,0,0,0,


