inimigo3Cima: .word 16, 16
.byte 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,72,72,72,72,72,72,72,0,0,0,0,
0,0,0,0,72,72,0,0,0,0,0,72,72,0,0,0,
0,0,0,0,72,0,0,72,72,72,0,0,72,0,0,0,
0,0,0,0,72,0,72,72,72,72,72,0,72,0,0,0,
0,0,0,0,72,0,72,72,72,72,72,0,72,0,0,0,
0,0,0,0,72,0,72,72,72,72,72,0,72,0,0,0,
0,0,0,0,72,0,72,72,72,72,72,0,72,0,0,0,
0,0,0,0,64,0,72,72,72,72,72,0,64,0,0,0,
0,0,0,0,64,0,64,64,64,64,64,0,64,0,0,0,
0,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0,
0,0,0,0,64,64,64,0,0,0,64,64,64,0,0,0,
0,0,0,0,64,64,64,0,0,0,64,64,64,0,0,0,
0,0,0,0,64,64,64,0,0,0,64,64,64,0,0,0,
0,0,0,0,64,64,64,0,0,0,64,64,64,0,0,0,
0,0,0,0,64,64,64,0,0,0,64,64,64,0,0,0,


